Id,comment,sentiment_score,sentiment_label,key_phrases,Instruction_Clarity,Instructor_Enthusiasm,Grading_Fairness,Content_Quality,Instructor_Accessibility
277557,"If you are looking to go into anything w/ the medical field you need to take Shivley's class! It is hard, but if you study hard you will do fine. He's a great teacher and very funny.",4,positive,"['looking medical field need shivley class hard study hard', 'medical field need shivley class hard', 'looking medical field need shivley class hard']",4,5,3,5,4
277557,"He is a very good teacher, his quizzes are extreamly hard though. This is not a class that you can just slide by in. You have to put in tons of time and effort.  He is very helpful, and cares about his students so much! He wants us to do well, and understands that his class is very hard. He wants us to really know our stuff. Great but hard teacher",4,positive,"['good teacher quizzes extreamly hard', 'good teacher quizzes extreamly hard class', 'good teacher quizzes extreamly hard class just']",5,5,3,4,5
277557,This course is super hard for an intro class. The majority of the class was failing all quizzes and tests. He would teach us the simple things and then test us on the more complex things that weren't ever explained in class. Good luck!,2,negative,"['course super hard intro class', 'course super hard intro class majority class failing quizzes', 'super hard intro class']",3,2,1,2,2
277557,"Dr. Shively is the author of 3 of the books you have to purchase.  so you go to class he gets paid to teach you then he chooses which text you have to buy, and of course he wants to put more money in his pocket!!!",5,positive,"['dr shively author books purchase class gets', 'dr shively author books purchase class gets paid teach chooses', 'dr shively author books purchase class gets paid teach']",5,5,5,5,5
277557,Do not take this class unless you plan to become a doctor!  He pushes you way harder than it is worth for a lower level class.  In fact I think the professors think it is an upper level class.  You can take anatomy online from another college and trust me it is much easier! Also you have to put in way to much time for a 4 credit class!!!,5,positive,"['upper level class anatomy online college', 'level class anatomy online college', 'think upper level class anatomy online college']",5,5,4,5,5
277557,One of the top two professors of my college experience.  Dr. Shively cares about helping students learn.  He is one of the few teachers at UVU that pushes his students because he wants them to realize their potential.  He is extremely fair with his grading and anyone who says otherwise didn't put the time or effort into the class.,5,positive,"['professors college experience dr shively', 'professors college experience dr shively cares helping students learn', 'college experience dr shively cares helping students learn teachers uvu']",5,5,5,5,5
277557,For all of those who say this class is unfair and too hard...you probably didn't put in the necessary amount time.  Doc Shively is an extremely good teacher and he is very clear about you need to know for his tests.  I recommend taking this class with a &quot;lighter load&quot; or during the summer because you do need to put in the time to be successful!!,5,positive,"['class unfair hard probably didn necessary time doc shively', 'class unfair hard probably didn necessary time doc shively extremely', 'say class unfair hard probably didn necessary time doc shively']",5,5,5,5,5
277557,"it is a good class, but just be prepared to work at it like crazy!!!! I really think Shively is a good teacher, but he is a hard one, so don't go into it expecting a mildly challenging class! study his book CAREFULLY. his tests are hard, but after a while you can start to see how he writes them and study for them accordingly and ASK QUESTIONS",4,positive,"['really think shively good teacher', 'really think shively good teacher hard', 'good class just prepared work like crazy really think shively']",4,4,3,4,4
277557,"I have never written a bad review about a professor before, but Shively is honestly one of the worst professors I have ever had.  He is extremely arrogant, extremely disorganized, doesn't follow his own schedule, it takes forever for you to get your tests back, in all honesty, avoid him if you can, you don't even learn anything with him.",1,negative,"['bad review professor shively honestly', 'bad review professor shively honestly worst', 'review professor shively honestly worst']",1,1,1,2,1
277557,"Easy class.  Take good notes, study throughout the semester to avoid the big push at the end.  I studied maybe 1 hour a week, and 5 hours the week before the final and got an A even before the 20 point curve.",4,positive,"['studied maybe hour week hours week final got 20 point', 'easy class good notes study semester avoid big push end', 'easy class good notes study semester avoid big push']",4,4,5,4,4
277557,"Dr. Shively makes this class simple. He is very specific about what will and won't be on the tests, and explains things very well.",4,positive,"['dr shively makes class simple specific won tests explains things', 'dr shively makes class simple specific won tests explains', 'dr shively makes class simple specific won tests']",5,4,4,4,4
